property_id,destination,property_type,nr_rooms,facilities
2370,Amsterdam,Hotel,9,"breakfast,on-site restaurant,free wifi,pool,bbq,airport shuttle,garden,parking,spa"
3504,Amsterdam,Apartment,2,garden
2364,Amsterdam,Hotel,10,"airport shuttle,free wifi,pool,breakfast,garden,bbq,on-site restaurant,parking,spa"
2434,Amsterdam,Hotel,12,"breakfast,free wifi,pool,airport shuttle"
1681,Amsterdam,Apartment,3,free wifi
3864,Amsterdam,Apartment,3,"laundry,kitchen,free wifi,pool,bbq,game console,parking"
3758,Amsterdam,Hotel,6,"breakfast,spa,garden,free wifi,pool,parking,bbq"
1687,Amsterdam,Apartment,4,"laundry,game console,kitchen,garden,pool,parking"
1189,Amsterdam,Hotel,6,"airport shuttle,breakfast"
3160,Amsterdam,Hotel,7,"spa,free wifi"
1982,Amsterdam,Apartment,4,"kitchen,laundry,game console,bbq,free wifi"
2099,Amsterdam,Hotel,5,"free wifi,breakfast"
4667,Amsterdam,Hotel,1,"bbq,free wifi,on-site restaurant"
3141,Amsterdam,Apartment,2,"pool,garden,free wifi,parking,bbq"
3737,Amsterdam,Hotel,1,"garden,pool,on-site restaurant,free wifi,breakfast,airport shuttle"
2353,Amsterdam,Hotel,6,"pool,breakfast,on-site restaurant,airport shuttle,free wifi"
2999,Amsterdam,Apartment,3,"parking,pool"
1053,Amsterdam,Apartment,2,"bbq,free wifi,laundry,kitchen,game console,pool,parking,garden"
2298,Amsterdam,Apartment,2,"pool,laundry,free wifi"
3318,Amsterdam,Apartment,3,laundry
2681,Amsterdam,Apartment,5,"laundry,breakfast,garden"
1165,Amsterdam,Apartment,3,"free wifi,laundry,pool"
2578,Amsterdam,Apartment,1,"kitchen,laundry,parking,free wifi"
3215,Amsterdam,Apartment,5,"bbq,garden"
2526,Amsterdam,Apartment,1,pool
2158,Amsterdam,Apartment,3,"kitchen,parking,free wifi,laundry,garden,bbq,pool,breakfast"
4317,Amsterdam,Hotel,9,"airport shuttle,breakfast,on-site restaurant,garden,free wifi,bbq"
2472,Amsterdam,Apartment,5,"laundry,kitchen,free wifi,pool,bbq,game console,garden,parking"
4640,Amsterdam,Apartment,3,"laundry,free wifi,parking,kitchen,pool,game console"
1042,Amsterdam,Apartment,2,"garden,laundry,free wifi,kitchen,pool,bbq,parking,game console,breakfast"
3505,Amsterdam,Apartment,6,parking
1702,Amsterdam,Apartment,2,"laundry,parking,free wifi,pool"
2117,Amsterdam,Apartment,2,pool
1376,Amsterdam,Hotel,6,"pool,breakfast,bbq,airport shuttle"
3434,Amsterdam,Apartment,7,"parking,bbq,pool,game console,kitchen"
2477,Amsterdam,Hotel,7,airport shuttle
4504,Amsterdam,Apartment,8,"laundry,kitchen"
1908,Amsterdam,Apartment,9,laundry
4144,Amsterdam,Apartment,2,"laundry,free wifi,game console,parking,pool"
4001,Amsterdam,Apartment,4,"kitchen,free wifi"
1355,Amsterdam,Apartment,1,"free wifi,bbq,pool"
1834,Amsterdam,Apartment,4,"pool,breakfast,game console,bbq"
4418,Amsterdam,Apartment,2,parking
2816,Amsterdam,Apartment,4,pool
3775,Amsterdam,Apartment,1,"free wifi,garden,laundry,breakfast,game console"
5132,Amsterdam,Apartment,4,"kitchen,pool,free wifi,parking,laundry"
2956,Amsterdam,Hotel,10,"free wifi,garden,pool"
3601,Amsterdam,Hotel,6,"bbq,pool,free wifi,on-site restaurant,garden"
4269,Amsterdam,Apartment,4,"parking,free wifi,bbq,laundry,breakfast,game console,kitchen,pool"
4408,Amsterdam,Apartment,2,"kitchen,parking,laundry,free wifi,bbq,garden,pool,game console"
2313,Amsterdam,Apartment,3,"bbq,kitchen"
4799,Amsterdam,Hotel,3,bbq
1823,Amsterdam,Hotel,4,"garden,breakfast,free wifi,spa,on-site restaurant"
2775,Amsterdam,Apartment,2,"garden,free wifi,laundry"
2375,Amsterdam,Hotel,4,"pool,breakfast,garden"
3312,Amsterdam,Hotel,4,"free wifi,airport shuttle,pool,breakfast,bbq,spa"
4000,Amsterdam,Hotel,8,"parking,breakfast,free wifi,bbq,on-site restaurant"
1656,Amsterdam,Hotel,NA,breakfast
3806,Amsterdam,Hotel,5,"spa,free wifi,pool,breakfast,garden,bbq,airport shuttle"
3179,Amsterdam,Hotel,5,"free wifi,pool,on-site restaurant,breakfast,spa,garden"
2686,Amsterdam,Apartment,1,"bbq,parking"
5008,Amsterdam,Apartment,2,"free wifi,laundry,kitchen,parking,pool,garden"
1098,Amsterdam,Apartment,3,"bbq,free wifi,breakfast,kitchen"
4339,Amsterdam,Apartment,3,"free wifi,bbq,kitchen,garden,pool,laundry,parking,game console"
1051,Amsterdam,Hotel,4,free wifi
3866,Amsterdam,Hotel,11,"garden,free wifi"
3055,Amsterdam,Apartment,7,"kitchen,laundry,garden"
4692,Amsterdam,Hotel,5,free wifi
1075,Amsterdam,Apartment,3,parking
1780,Amsterdam,Apartment,4,"kitchen,free wifi,parking,pool,bbq,laundry"
4249,Amsterdam,Apartment,2,"kitchen,free wifi"
1263,Amsterdam,Apartment,2,pool
4866,Amsterdam,Hotel,6,"free wifi,garden,breakfast,parking"
4835,Amsterdam,Hotel,4,"free wifi,airport shuttle,bbq,garden,pool,breakfast"
3418,Amsterdam,Apartment,2,"pool,free wifi"
2740,Amsterdam,Apartment,3,"free wifi,parking,bbq,game console,laundry,kitchen,garden"
5031,Amsterdam,Apartment,5,"game console,garden,pool,free wifi,laundry"
4538,Amsterdam,Apartment,6,kitchen
4885,Amsterdam,Apartment,6,laundry
3669,Amsterdam,Apartment,2,"free wifi,breakfast,laundry,parking,kitchen,bbq,garden,pool"
3859,Amsterdam,Apartment,2,"parking,laundry"
4335,Amsterdam,Hotel,5,"breakfast,airport shuttle"
3959,Amsterdam,Hotel,6,"on-site restaurant,breakfast,airport shuttle"
3651,Amsterdam,Hotel,5,"free wifi,breakfast,pool,spa,garden,bbq,airport shuttle,parking"
3815,Amsterdam,Apartment,5,laundry
3943,Amsterdam,Apartment,3,"parking,kitchen,free wifi"
4732,Amsterdam,Apartment,3,free wifi
2253,Amsterdam,Hotel,4,"free wifi,on-site restaurant,pool,garden,airport shuttle,bbq,breakfast"
4992,Amsterdam,Apartment,2,"free wifi,laundry"
1269,Amsterdam,Hotel,2,"airport shuttle,breakfast"
1652,Amsterdam,Apartment,4,"pool,kitchen,parking,free wifi,game console,laundry,garden,bbq,breakfast"
5046,Amsterdam,Hotel,7,"spa,pool"
1295,Amsterdam,Apartment,NA,pool
3881,Amsterdam,Hotel,5,"breakfast,on-site restaurant,garden,airport shuttle,free wifi,pool,bbq"
4818,Amsterdam,Apartment,3,"free wifi,garden"
5072,Amsterdam,Apartment,7,"laundry,game console,pool,parking,bbq,garden,kitchen,free wifi"
3381,Amsterdam,Apartment,NA,pool
4985,Amsterdam,Apartment,3,laundry
4916,Amsterdam,Hotel,6,on-site restaurant
3029,Amsterdam,Apartment,2,"free wifi,parking,kitchen,laundry"
1480,Amsterdam,Apartment,5,"kitchen,parking,free wifi,game console,breakfast,laundry"
2511,Amsterdam,Hotel,5,breakfast
2982,Amsterdam,Apartment,1,"free wifi,laundry,kitchen,parking,garden"
4328,Amsterdam,Apartment,NA,"garden,free wifi"
3739,Amsterdam,Apartment,2,"pool,free wifi,laundry,kitchen,parking"
2374,Amsterdam,Apartment,2,"free wifi,parking,laundry,pool,kitchen,bbq"
1299,Amsterdam,Apartment,3,"kitchen,parking,garden,free wifi"
2018,Amsterdam,Apartment,6,"parking,laundry,kitchen,garden,bbq"
4005,Amsterdam,Hotel,4,free wifi
2110,Amsterdam,Apartment,2,"game console,bbq,kitchen,garden"
2219,Amsterdam,Apartment,2,"parking,free wifi,bbq,laundry"
2769,Amsterdam,Apartment,2,"pool,parking,free wifi,kitchen,bbq,laundry"
5154,Amsterdam,Apartment,3,"kitchen,parking,game console,free wifi,pool"
4039,Amsterdam,Hotel,7,"free wifi,bbq,breakfast,airport shuttle,garden,on-site restaurant,parking,pool,spa"
3216,Amsterdam,Hotel,6,"free wifi,airport shuttle,bbq,on-site restaurant,pool,breakfast,spa,parking,garden"
3740,Amsterdam,Apartment,2,bbq
4456,Amsterdam,Hotel,4,"airport shuttle,breakfast,free wifi,pool,garden"
3981,Amsterdam,Apartment,1,"pool,bbq,kitchen,laundry,game console"
4411,Amsterdam,Apartment,5,breakfast
3412,Amsterdam,Apartment,3,"free wifi,pool,parking,kitchen"
4951,Amsterdam,Hotel,10,"breakfast,garden,free wifi,bbq"
1421,Amsterdam,Apartment,1,"laundry,kitchen,free wifi"
1782,Amsterdam,Apartment,2,"laundry,parking,kitchen,pool"
1171,Amsterdam,Hotel,4,"spa,breakfast"
3459,Amsterdam,Hotel,11,"free wifi,spa,bbq,breakfast"
1134,Amsterdam,Apartment,3,"laundry,kitchen,game console,free wifi,parking,pool"
4757,Amsterdam,Apartment,2,"kitchen,garden,parking,free wifi"
5069,Amsterdam,Hotel,5,"free wifi,on-site restaurant,breakfast,airport shuttle"
1572,Amsterdam,Apartment,3,breakfast
1129,Amsterdam,Hotel,13,"airport shuttle,free wifi,garden,pool,breakfast,bbq"
5033,Amsterdam,Apartment,5,pool
3054,Amsterdam,Hotel,4,"free wifi,airport shuttle,pool"
3905,Amsterdam,Hotel,5,"free wifi,breakfast"
1218,Amsterdam,Apartment,1,"free wifi,parking"
3936,Amsterdam,Apartment,2,"free wifi,bbq,laundry,kitchen,game console"
2948,Amsterdam,Apartment,2,"garden,free wifi,laundry,pool,kitchen,parking"
4234,Amsterdam,Apartment,2,free wifi
4554,Amsterdam,Apartment,3,"kitchen,parking,bbq,free wifi,pool,laundry"
2074,Amsterdam,Apartment,2,"bbq,free wifi,kitchen,parking,pool,breakfast"
5092,Amsterdam,Apartment,6,"parking,laundry,pool,breakfast,kitchen,garden,free wifi,bbq"
2289,Amsterdam,Hotel,3,"airport shuttle,on-site restaurant"
3250,Amsterdam,Hotel,11,"pool,spa,bbq,airport shuttle"
1335,Amsterdam,Apartment,2,laundry
3093,Amsterdam,Hotel,3,"spa,breakfast"
3851,Amsterdam,Apartment,4,"free wifi,parking,laundry,game console,kitchen"
1898,Amsterdam,Hotel,NA,free wifi
1215,Amsterdam,Hotel,6,"pool,airport shuttle,breakfast,free wifi"
4444,Amsterdam,Apartment,3,free wifi
4037,Amsterdam,Apartment,2,"kitchen,parking"
3534,Amsterdam,Hotel,8,"free wifi,airport shuttle"
3711,Amsterdam,Hotel,12,"free wifi,pool,breakfast,parking,garden,on-site restaurant"
4003,Amsterdam,Apartment,1,"bbq,kitchen,free wifi,pool"
2258,Amsterdam,Apartment,NA,"garden,pool,bbq,free wifi,kitchen,game console"
2380,Amsterdam,Hotel,2,"breakfast,pool,on-site restaurant"
4293,Amsterdam,Apartment,3,"parking,free wifi,game console,garden"
1449,Amsterdam,Hotel,4,pool
3453,Amsterdam,Apartment,4,"laundry,game console,free wifi,kitchen,pool"
4207,Amsterdam,Hotel,5,"airport shuttle,free wifi,garden"
1024,Amsterdam,Apartment,2,"garden,breakfast,laundry,free wifi,pool,parking"
4217,Amsterdam,Apartment,1,"garden,bbq,kitchen,pool,free wifi,laundry"
2314,Amsterdam,Apartment,2,bbq
4467,Amsterdam,Hotel,5,"on-site restaurant,pool,garden,free wifi,airport shuttle"
3514,Amsterdam,Apartment,2,"parking,pool,free wifi,kitchen,garden,laundry"
4164,Amsterdam,Apartment,3,"breakfast,laundry,kitchen,pool,garden,bbq,free wifi,game console"
2030,Amsterdam,Apartment,2,"breakfast,free wifi,parking,kitchen,pool,game console"
1602,Amsterdam,Hotel,3,"pool,on-site restaurant"
1685,Amsterdam,Hotel,6,"free wifi,breakfast,bbq,on-site restaurant"
1988,Amsterdam,Hotel,9,"pool,breakfast,on-site restaurant,bbq,free wifi"
2267,Amsterdam,Apartment,4,"parking,kitchen,free wifi"
2702,Amsterdam,Hotel,4,"garden,on-site restaurant,free wifi,breakfast"
5114,Amsterdam,Apartment,3,"bbq,kitchen,laundry,free wifi,garden,pool"
1405,Amsterdam,Hotel,2,"free wifi,airport shuttle,breakfast,on-site restaurant,garden"
4713,Amsterdam,Apartment,3,"laundry,free wifi,kitchen,bbq,pool,garden"
4909,Amsterdam,Apartment,3,"bbq,kitchen,garden"
2104,Amsterdam,Apartment,2,"laundry,kitchen"
3888,Amsterdam,Apartment,1,"parking,bbq"
5177,Amsterdam,Hotel,8,airport shuttle
1979,Amsterdam,Apartment,3,free wifi
3030,Amsterdam,Hotel,6,"free wifi,breakfast,airport shuttle,spa,pool,parking,garden,on-site restaurant"
5081,Amsterdam,Apartment,3,"kitchen,game console,pool,free wifi,parking,garden,laundry"
1679,Amsterdam,Hotel,9,"airport shuttle,free wifi,garden"
2479,Amsterdam,Apartment,2,"laundry,kitchen,parking,garden"
3301,Amsterdam,Apartment,2,"free wifi,bbq,laundry,kitchen"
2735,Amsterdam,Hotel,10,"free wifi,pool,garden"
1202,Amsterdam,Hotel,5,"bbq,breakfast"
3571,Amsterdam,Apartment,4,"parking,pool,garden,kitchen"
3078,Amsterdam,Apartment,1,"free wifi,kitchen"
1418,Amsterdam,Apartment,3,"free wifi,laundry,parking,kitchen,game console,pool"
3464,Amsterdam,Hotel,5,"on-site restaurant,breakfast,pool"
2128,Amsterdam,Apartment,3,"laundry,kitchen"
2930,Amsterdam,Apartment,2,pool
2900,Amsterdam,Hotel,4,"bbq,pool,breakfast,airport shuttle,garden,free wifi,on-site restaurant,parking,spa"
3270,Amsterdam,Apartment,2,laundry
3507,Amsterdam,Hotel,4,"breakfast,spa,free wifi,parking,pool,airport shuttle"
2772,Amsterdam,Apartment,3,"kitchen,free wifi"
4333,Amsterdam,Apartment,3,"kitchen,free wifi,laundry"
4323,Amsterdam,Apartment,2,"bbq,laundry"
3799,Amsterdam,Apartment,1,"kitchen,bbq,laundry,parking,garden,free wifi"
4805,Amsterdam,Apartment,3,kitchen
1145,Amsterdam,Apartment,3,"kitchen,laundry,parking,game console,bbq,garden"
2146,Amsterdam,Apartment,2,"parking,laundry"
1986,Amsterdam,Apartment,2,"pool,free wifi,kitchen,garden,laundry"
4884,Amsterdam,Apartment,2,"laundry,kitchen,bbq"
5057,Amsterdam,Apartment,1,"kitchen,laundry,game console,breakfast"
3346,Amsterdam,Hotel,2,"breakfast,free wifi"
2231,Amsterdam,Apartment,3,"free wifi,pool,garden"
1613,Amsterdam,Apartment,2,"bbq,free wifi,pool,laundry,kitchen,parking"
3146,Amsterdam,Apartment,3,"pool,kitchen,free wifi,laundry,bbq,garden"
2698,Amsterdam,Hotel,7,"garden,airport shuttle,free wifi"
5036,Amsterdam,Hotel,2,"bbq,garden,airport shuttle,on-site restaurant,free wifi,breakfast,pool"
4901,Amsterdam,Apartment,1,"kitchen,free wifi"
2402,Amsterdam,Apartment,2,"laundry,game console,breakfast"
1185,Amsterdam,Apartment,3,"kitchen,laundry,free wifi,bbq,pool,garden,parking,game console,breakfast"
1466,Amsterdam,Apartment,1,"free wifi,parking,game console,pool,laundry,kitchen,bbq"
3715,Amsterdam,Hotel,4,"on-site restaurant,spa,breakfast,pool"
1115,Amsterdam,Apartment,4,"parking,kitchen,garden,laundry,free wifi,bbq,pool"
5170,Amsterdam,Apartment,NA,free wifi
2754,Amsterdam,Apartment,3,"parking,free wifi,laundry,breakfast,kitchen,pool"
3108,Amsterdam,Hotel,3,"breakfast,pool,airport shuttle,spa"
1142,Amsterdam,Hotel,NA,"free wifi,on-site restaurant,airport shuttle,breakfast,garden,pool,bbq"
2781,Amsterdam,Apartment,4,"kitchen,free wifi,parking,laundry,bbq,garden"
1009,Amsterdam,Apartment,4,"breakfast,free wifi"
1706,Amsterdam,Apartment,3,"free wifi,parking,kitchen,bbq,breakfast"
3637,Amsterdam,Apartment,NA,"bbq,laundry,parking,kitchen,breakfast,free wifi,garden"
1614,Amsterdam,Hotel,3,"bbq,spa,free wifi,garden,pool,on-site restaurant,breakfast"
4603,Amsterdam,Apartment,6,"pool,laundry"
1147,Amsterdam,Hotel,3,"free wifi,airport shuttle"
4928,Amsterdam,Hotel,3,"on-site restaurant,airport shuttle,bbq,garden,free wifi,spa,breakfast"
4381,Amsterdam,Apartment,2,"parking,bbq"
3087,Amsterdam,Hotel,3,on-site restaurant
4602,Amsterdam,Apartment,4,"game console,bbq,pool"
3333,Amsterdam,Hotel,5,"free wifi,garden,airport shuttle"
4488,Amsterdam,Apartment,4,"free wifi,parking,pool"
5096,Amsterdam,Apartment,2,"kitchen,pool,garden,parking"
3811,Amsterdam,Apartment,3,"parking,bbq,garden,kitchen,free wifi"
2696,Amsterdam,Apartment,2,"laundry,parking,pool,bbq,free wifi"
2710,Amsterdam,Apartment,4,"laundry,free wifi,bbq,pool,garden,game console,kitchen,parking,breakfast"
1911,Amsterdam,Hotel,9,"free wifi,airport shuttle,parking"
4087,Amsterdam,Apartment,3,free wifi
2852,Amsterdam,Apartment,4,"bbq,breakfast,kitchen,pool,laundry,garden,free wifi,parking"
1377,Amsterdam,Apartment,2,laundry
1490,Amsterdam,Apartment,3,"free wifi,garden"
2634,Amsterdam,Hotel,8,"free wifi,garden,bbq,pool"
2396,Amsterdam,Apartment,2,kitchen
1777,Amsterdam,Apartment,2,"kitchen,free wifi,laundry"
4568,Amsterdam,Hotel,6,"free wifi,garden,pool,airport shuttle,breakfast,bbq"
4733,Amsterdam,Hotel,8,"on-site restaurant,free wifi"
1723,Amsterdam,Hotel,7,breakfast
5066,Amsterdam,Apartment,3,free wifi
2492,Amsterdam,Apartment,6,"kitchen,laundry,bbq,parking"
1130,Amsterdam,Apartment,3,free wifi
1547,Amsterdam,Apartment,4,"free wifi,laundry,kitchen,bbq,garden,breakfast,parking"
1542,Amsterdam,Apartment,1,"free wifi,bbq"
1623,Amsterdam,Apartment,6,garden
2722,Amsterdam,Apartment,1,"kitchen,free wifi,parking"
1307,Amsterdam,Apartment,2,game console
4338,Amsterdam,Hotel,9,"airport shuttle,garden,free wifi,pool,on-site restaurant,breakfast"
3485,Amsterdam,Apartment,2,"bbq,parking,garden,kitchen"
2717,Amsterdam,Apartment,4,"free wifi,breakfast,parking,bbq"
3109,Amsterdam,Apartment,4,pool
4639,Amsterdam,Hotel,13,"free wifi,on-site restaurant,spa,breakfast,pool"
4740,Amsterdam,Apartment,1,laundry
2553,Amsterdam,Hotel,6,"airport shuttle,free wifi,breakfast"
4271,Amsterdam,Apartment,2,"kitchen,garden,game console"
2695,Amsterdam,Apartment,1,"bbq,parking,kitchen"
4319,Amsterdam,Apartment,3,"laundry,kitchen,free wifi,parking,pool,bbq"
2771,Amsterdam,Hotel,4,"garden,free wifi,breakfast"
3602,Amsterdam,Apartment,2,"parking,free wifi"
1412,Amsterdam,Hotel,18,"breakfast,airport shuttle,garden"
2399,Amsterdam,Hotel,8,garden
3018,Amsterdam,Hotel,7,"breakfast,on-site restaurant"
1964,Amsterdam,Apartment,3,"free wifi,parking,laundry,bbq,kitchen"
2906,Amsterdam,Apartment,4,kitchen
1427,Amsterdam,Apartment,3,"kitchen,laundry,parking"
3482,Amsterdam,Apartment,3,"pool,kitchen,breakfast"
4259,Amsterdam,Apartment,6,"free wifi,parking,breakfast,kitchen,bbq,laundry"
2642,Amsterdam,Hotel,6,"on-site restaurant,bbq,garden"
2910,Amsterdam,Hotel,5,spa
1843,Amsterdam,Apartment,2,"kitchen,bbq"
4746,Amsterdam,Apartment,5,"free wifi,kitchen,garden,parking,laundry,game console"
1453,Amsterdam,Apartment,5,"garden,bbq,kitchen,free wifi,pool,breakfast,laundry,parking"
2811,Amsterdam,Apartment,1,"laundry,garden,kitchen"
1294,Amsterdam,Apartment,4,pool
4332,Amsterdam,Apartment,3,"laundry,parking,kitchen,pool,free wifi,garden"
1170,Amsterdam,Apartment,3,"game console,garden,laundry,parking"
2995,Amsterdam,Apartment,3,"bbq,pool,parking"
2534,Amsterdam,Apartment,4,"bbq,pool,kitchen,game console"
3736,Amsterdam,Apartment,6,"kitchen,garden,pool"
4256,Amsterdam,Hotel,6,"garden,spa"
4971,Amsterdam,Apartment,1,garden
3906,Amsterdam,Hotel,7,airport shuttle
4481,Amsterdam,Apartment,3,"laundry,garden"
4264,Amsterdam,Apartment,1,bbq
2881,Amsterdam,Hotel,4,"airport shuttle,pool,breakfast,free wifi,garden,spa"
3203,Amsterdam,Apartment,2,"kitchen,pool,free wifi,parking"
4135,Amsterdam,Apartment,3,laundry
1669,Amsterdam,Hotel,5,"garden,pool"
1267,Amsterdam,Apartment,2,"kitchen,garden,free wifi,bbq,game console"
2915,Amsterdam,Hotel,6,"garden,pool,breakfast,bbq,on-site restaurant,free wifi,airport shuttle"
3148,Amsterdam,Apartment,2,"laundry,garden,kitchen,free wifi,game console,pool,parking,breakfast"
3700,Amsterdam,Hotel,NA,"spa,airport shuttle,breakfast,on-site restaurant,garden"
1056,Amsterdam,Apartment,1,"kitchen,bbq,pool,garden,laundry,parking"
3991,Amsterdam,Apartment,1,"game console,pool"
1090,Amsterdam,Apartment,5,"parking,bbq,laundry,kitchen,free wifi"
1854,Amsterdam,Hotel,4,"on-site restaurant,airport shuttle,free wifi,breakfast"
1566,Amsterdam,Apartment,3,"pool,free wifi,garden"
1637,Amsterdam,Hotel,NA,airport shuttle
3488,Amsterdam,Hotel,12,airport shuttle
4114,Amsterdam,Hotel,2,"free wifi,airport shuttle,bbq"
4202,Amsterdam,Hotel,6,on-site restaurant
3065,Amsterdam,Apartment,NA,"bbq,parking"
2464,Amsterdam,Hotel,12,"garden,free wifi,bbq,breakfast"
3411,Amsterdam,Hotel,4,garden
3373,Amsterdam,Apartment,4,pool
1530,Amsterdam,Apartment,2,"bbq,garden,laundry,free wifi,game console,kitchen"
4112,Amsterdam,Apartment,4,"kitchen,laundry,bbq,parking,free wifi"
2927,Amsterdam,Hotel,6,"free wifi,airport shuttle,on-site restaurant,bbq,spa,garden"
1870,Amsterdam,Hotel,10,"on-site restaurant,breakfast,bbq,airport shuttle,garden"
4023,Amsterdam,Apartment,3,"laundry,parking"
3543,Amsterdam,Apartment,2,"breakfast,laundry,kitchen,bbq"
3606,Amsterdam,Apartment,2,"kitchen,bbq,free wifi,breakfast"
3872,Amsterdam,Apartment,2,"free wifi,game console"
4179,Amsterdam,Apartment,2,"free wifi,kitchen,pool,parking"
3062,Amsterdam,Apartment,3,"parking,pool,kitchen,bbq,game console,free wifi,laundry,garden"
5142,Amsterdam,Apartment,2,kitchen
2261,Amsterdam,Apartment,1,"bbq,free wifi,pool,garden,kitchen,breakfast"
4553,Amsterdam,Apartment,6,"laundry,parking,free wifi,kitchen"
2036,Amsterdam,Apartment,2,"free wifi,laundry,kitchen,parking"
3022,Amsterdam,Apartment,3,"laundry,kitchen,bbq,free wifi,parking"
3679,Amsterdam,Apartment,3,"kitchen,free wifi,pool,bbq"
4431,Amsterdam,Hotel,5,spa
4294,Amsterdam,Hotel,6,"free wifi,bbq,pool,on-site restaurant,breakfast,garden"
3865,Amsterdam,Hotel,2,"pool,free wifi,breakfast,bbq,garden,on-site restaurant,spa,airport shuttle"
4299,Amsterdam,Hotel,1,"on-site restaurant,pool,free wifi,airport shuttle,parking,spa,garden,bbq"
1830,Amsterdam,Apartment,2,"kitchen,parking,bbq,pool,game console"
3836,Amsterdam,Apartment,1,"laundry,pool,free wifi,game console,parking,kitchen,breakfast"
1987,Amsterdam,Hotel,8,"breakfast,on-site restaurant,bbq,pool,spa,free wifi,parking,airport shuttle,garden"
3908,Amsterdam,Apartment,4,"free wifi,pool,parking,bbq,kitchen,garden,game console,laundry,breakfast"
4836,Amsterdam,Hotel,11,"airport shuttle,pool"
2969,Amsterdam,Hotel,9,"free wifi,breakfast"
4580,Amsterdam,Apartment,4,"free wifi,laundry,pool,bbq"
4382,Amsterdam,Apartment,2,"parking,free wifi,game console,kitchen,garden,bbq,pool"
5052,Amsterdam,Apartment,3,"pool,kitchen,laundry,garden,bbq,free wifi"
3518,Amsterdam,Apartment,3,"pool,laundry,parking,free wifi,kitchen"
4637,Amsterdam,Apartment,4,"pool,free wifi,breakfast"
1365,Amsterdam,Apartment,1,"kitchen,free wifi,pool,garden,bbq,laundry"
5030,Amsterdam,Hotel,4,"pool,free wifi,airport shuttle,breakfast,garden"
2043,Amsterdam,Apartment,2,"laundry,breakfast,pool,free wifi,kitchen,parking"
1402,Amsterdam,Apartment,4,"bbq,pool,parking,kitchen,game console,free wifi,laundry,garden"
2195,Amsterdam,Apartment,2,"free wifi,parking,laundry"
